1289,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,1545,1289,1542,1542,1542,1542,1545
1032,40,42,43,44,45,46,47,48,49,305,305,1031,1034,1288,42,43,44,1031
1032,40,42,43,44,45,46,47,48,49,561,561,1031,1034,1032,298,299,300,1033
1544,40,42,43,44,45,46,1287,1288,40,817,817,1031,1034,1032,554,555,556,1543
296,40,40,40,40,40,40,1031,1032,40,40,40,1031,1034,1032,810,811,812,40
1288,40,296,296,296,296,296,1031,1032,40,296,296,1031,1034,1032,1066,1067,1068,1287
1032,40,552,552,552,552,552,1031,1032,40,552,552,1031,1034,1032,1322,1323,1324,1033
1032,40,808,808,808,808,808,1031,1032,808,808,808,1543,1542,1544,1578,1579,1580,1033
1032,40,1064,1064,1064,1064,1064,1031,1032,1064,1064,1064,1064,1832,1833,1834,1835,1836,1033
1032,40,1320,1320,1320,1320,1320,1031,1032,1320,1320,1320,1320,1320,1832,1833,1834,1835,1031
1545,1286,1286,1286,1286,1286,1286,1289,1545,1286,1286,1286,1286,1286,1286,1286,1286,1286,1289
