1289,1542,1542,1542,1542,1542,1542,1542,1544,40,1543,1542,1542,1542,1542,1542,1542,1542,1545
40,40,42,43,44,45,46,47,48,49,305,305,305,40,41,42,43,44,1031
1288,40,42,43,44,45,46,47,48,49,561,561,561,296,297,298,299,300,1031
1032,40,42,43,44,45,46,47,48,49,817,817,817,552,553,554,555,556,1031
1032,40,40,40,40,40,40,40,40,40,40,40,40,808,809,810,811,812,1031
1032,40,296,296,296,296,296,296,296,296,296,296,296,1064,1065,1066,1067,1068,1031
1032,40,552,552,552,552,552,552,552,552,552,552,552,1320,1321,1322,1323,1324,1031
1032,40,808,808,808,808,808,808,808,808,808,808,808,1576,1577,1578,1579,1580,1031
1032,40,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1832,1833,1834,1835,1836,1031
1032,40,1320,1320,1320,1320,1320,1320,1320,1320,1320,1320,1320,1320,1832,1833,1834,1835,1031
1034,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1289
