2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852
2852,2852,4,2852,2852,2852,2852,2852,5,2,2852,2852,2852,2852,2852,2,2852,5,2852
2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,5,2852
2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,5,2852
2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,5,2852
2852,5,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,5,6
2852,2852,2852,2852,2852,2852,2852,2852,2852,4,2852,2852,2852,2852,2852,2852,2852,5,2852
2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,5,2852
2852,2852,2,2852,2852,2852,2852,2852,2852,4,2852,2852,2852,2852,2852,2852,6,1282,2852
2852,2852,2852,2852,2852,2852,2852,2852,2852,2,2852,2852,2852,2852,2852,2852,2852,5,5
2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852
