2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852
297,297,297,297,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852
2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,297,2852,2852,2852
2852,2852,297,297,297,2852,2852,2852,2852,40,2852,2852,2852,2852,2852,297,2852,2852,2852
2852,2852,2852,2852,2852,2852,2852,2852,2852,5642,4136,2852,2852,2852,2852,297,2852,2852,2852
2852,2852,2852,2852,2852,2852,2601,6926,6927,5898,6928,6929,2601,2852,2852,297,2852,2852,2852
2852,2852,2852,297,2852,2852,2601,7182,7183,6184,7184,7185,2601,2852,2852,2852,2852,2852,2852
2852,2852,2852,297,2852,2852,2852,2852,2852,6154,4136,2852,2852,2852,2852,2852,2852,2852,2852
2852,2852,2852,297,2852,2852,2852,2852,2852,6410,2852,2852,2852,2852,2852,2852,2852,2852,2852
2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852
2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852
